Country,Year,MortalityRate_per_100k
IRL,2019,24.86415
15,2019,0.15364
SUR,2019,4.05246
143,2019,0.17189
IRL,2019,1.26618
202,2019,0.21536
143,2019,0.02351
WB_HI,2019,6.16838
LTU,2019,90.87652
SGP,2019,12.50887
UNSDG_SUBSAHARANAFRICA,2019,0.00922
SEAR,2019,1.43688
15,2019,0.5114
GLOBAL,2019,0.33292
KHM,2019,0.81517
COG,2019,9.42307
UNSDG_SUBSAHARANAFRICA,2019,0.00599
ESP,2019,2.99513
EUR,2019,0.00315
CHN,2019,27.97581
ARM,2019,5.0177
15,2019,0.1005
9,2019,0.03815
145,2019,4.41713
NZL,2019,1.9915
TUN,2019,3.64074
WB_HI,2019,0.02358
AFR,2019,0.04577
UNSDG_AUSTRALIANEWZEALAND,2019,0.06647
VNM,2019,19.6005
EUR,2019,1.67029
NAM,2019,6.67286
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.01182
30,2019,2.38886
202,2019,0.0358
34,2019,0.61184
WB_LIMI,2019,0.0548
EMR,2019,0.11058
BOL,2019,8.98867
COL,2019,3.30514
UNSDG_AUSTRALIANEWZEALAND,2019,23.03368
143,2019,0.09042
150,2019,0.00086
POL,2019,5.90924
145,2019,0.03578
ISL,2019,1.08667
KOR,2019,3.17264
UNSDG_EUROPENORTHERNAMR,2019,0.00621
EMR,2019,1.60161
LKA,2019,37.59826
419,2019,0.00289
35,2019,1.85199
NIC,2019,2.69213
145,2019,3.55813
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,3.32149
HND,2019,2.80273
SEAR,2019,0.42756
419,2019,0.16225
WB_HI,2019,0.11293
SEAR,2019,0.00734
PNG,2019,7.19803
145,2019,0.20829
UNSDG_AUSTRALIANEWZEALAND,2019,0.00158
WB_HI,2019,0.05872
PER,2019,1.30742
21,2019,0.04031
AFG,2019,54.26153
WB_LIMI,2019,0.48747
WPR,2019,2.98694
UNSDG_LAC,2019,0.00282
WB_HI,2019,3.19702
WB_LIMI,2019,56.87929
FRA,2019,29.0432
UNSDG_CENTRALASIASOUTHERNASIA,2019,2.19064
GLOBAL,2019,8.94705
MWI,2019,0.05725
GLOBAL,2019,4.25666
UNSDG_EUROPENORTHERNAMR,2019,0.58791
WB_HI,2019,2.37392
UNSDG_CENTRALASIASOUTHERNASIA,2019,4.24802
JOR,2019,2.02767
WPR,2019,0.10287
UNSDG_OCEANIAexAUSNZL,2019,0.00247
UNSDG_EUROPENORTHERNAMR,2019,1.89445
15,2019,5.28539
RWA,2019,24.4011
TTO,2019,1.32775
AFR,2019,1.44514
UNSDG_AUSTRALIANEWZEALAND,2019,20.45586
PRY,2019,0.91721
30,2019,0.01283
FRA,2019,15.1317
AFR,2019,0.05305
CZE,2019,3.36102
UNSDG_SUBSAHARANAFRICA,2019,0.50097
143,2019,0.63738
UNSDG_WESTERNASIANORTHERNAFR,2019,0.21407
SYR,2019,37.22212
30,2019,0.58844
UNSDG_EUROPENORTHERNAMR,2019,0.11908
UNSDG_SUBSAHARANAFRICA,2019,0.11909
BRA,2019,5.13729
NIC,2019,4.15766
UNSDG_WESTERNASIANORTHERNAFR,2019,0.0543
EUR,2019,0.00319
AFR,2019,0.09567
145,2019,0.58536
DNK,2019,6.14904
UNSDG_SUBSAHARANAFRICA,2019,1.37886
UNSDG_WESTERNASIANORTHERNAFR,2019,0.11384
30,2019,2.34635
HND,2019,16.30998
UNSDG_CENTRALASIASOUTHERNASIA,2019,3.02994
21,2019,0.2556
ESP,2019,1.84971
145,2019,0.24769
KGZ,2019,53.23628
OMN,2019,23.10353
GLOBAL,2019,0.0054
150,2019,0.02747
VCT,2019,3.2411
GNB,2019,7.26308
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,1.86525
35,2019,1.49491
BHR,2019,1.78672
SSD,2019,20.30961
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.48516
UNSDG_AUSTRALIANEWZEALAND,2019,0.06224
WPR,2019,0.55512
LBR,2019,27.31147
PAN,2019,1.97021
35,2019,1.66528
DNK,2019,3.99274
UNSDG_OCEANIAexAUSNZL,2019,0.0199
419,2019,1.51643
15,2019,0.18305
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.06825
UNSDG_LAC,2019,5.37455
UNSDG_AUSTRALIANEWZEALAND,2019,0.00344
TLS,2019,8.79596
AMR,2019,0.01753
STP,2019,3.51102
150,2019,0.28733
30,2019,0.00528
30,2019,0.01478
COL,2019,3.0443
WB_LIMI,2019,2.16546
21,2019,0.03689
GLOBAL,2019,0.00678
COD,2019,2.65911
9,2019,0.0564
NER,2019,9.35996
SEAR,2019,0.7232
UNSDG_OCEANIAexAUSNZL,2019,16.96974
UNSDG_EUROPENORTHERNAMR,2019,0.03146
EMR,2019,0.42948
WPR,2019,0.01305
NLD,2019,5.9464
UNSDG_LAC,2019,0.01866
UNSDG_OCEANIAexAUSNZL,2019,0.09423
STP,2019,8.73038
WPR,2019,0.42773
34,2019,2.13793
419,2019,0.00803
PHL,2019,1.28958
143,2019,0.02454
419,2019,0.05058
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,2.40843
CYP,2019,1.79267
TKM,2019,35.33447
COG,2019,1.57225
BLR,2019,19.57002
GBR,2019,13.22993
EUR,2019,0.01312
EMR,2019,0.27642
UNSDG_EUROPENORTHERNAMR,2019,0.21527
LBY,2019,1.10293
LBR,2019,13.35099
150,2019,0.56611
150,2019,0.26157
LAO,2019,16.39343
UNSDG_OCEANIAexAUSNZL,2019,0.07383
30,2019,0.01308
34,2019,22.96506
DJI,2019,2.03894
PRT,2019,30.72841
GLOBAL,2019,1.78892
PAK,2019,74.56074
143,2019,0.20528
AGO,2019,4.4244
9,2019,0.21248
SVK,2019,63.62381
UNSDG_AUSTRALIANEWZEALAND,2019,0.30437
SEAR,2019,0.22306
UNSDG_AUSTRALIANEWZEALAND,2019,0.01085
AZE,2019,3.33262
9,2019,0.16082
150,2019,4.03553
HND,2019,4.29524
HTI,2019,0.20063
EMR,2019,0.22805
BGD,2019,7.6689
SGP,2019,2.60452
EMR,2019,0.11767
MYS,2019,9.07056
145,2019,0.00343
WPR,2019,0.32403
34,2019,10.54244
UNSDG_EUROPENORTHERNAMR,2019,0.03616
15,2019,2.94645
145,2019,0.03882
15,2019,0.81672
AFR,2019,1.28522
AFR,2019,0.04027
EMR,2019,4.10022
FIN,2019,0.31406
UNSDG_OCEANIAexAUSNZL,2019,0.51585
SUR,2019,3.23266
UNSDG_LAC,2019,0.61504
COD,2019,8.628
9,2019,0.40869
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,3.92338
COL,2019,0.78397
419,2019,1.96137
EUR,2019,0.02936
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.02259
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.01181
UNSDG_AUSTRALIANEWZEALAND,2019,0.37277
THA,2019,44.63971
MNG,2019,2.46181
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.03396
35,2019,0.35533
WPR,2019,0.03871
15,2019,0.03067
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.38472
UNSDG_WESTERNASIANORTHERNAFR,2019,1.14026
9,2019,0.01133
143,2019,0.60143
BOL,2019,0.87279
145,2019,0.57435
145,2019,0.0342
AUS,2019,2.62948
EMR,2019,1.31777
WB_LIMI,2019,0.95612
143,2019,0.49412
GTM,2019,3.40786
UNSDG_OCEANIAexAUSNZL,2019,0.55423
WB_HI,2019,0.0231
202,2019,0.0041
THA,2019,2.74032
UNSDG_AUSTRALIANEWZEALAND,2019,0.00042
419,2019,0.12956
WPR,2019,0.04116
RUS,2019,74.4693
GLOBAL,2019,1.45201
UNSDG_WESTERNASIANORTHERNAFR,2019,0.01128
ZWE,2019,23.23284
IRN,2019,1.52595
WB_LIMI,2019,0.01579
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,1.02165
GLOBAL,2019,0.84115
ESP,2019,16.28188
UNSDG_EUROPENORTHERNAMR,2019,1.38142
PRK,2019,107.14039
15,2019,0.06659
SEAR,2019,0.09861
FRA,2019,5.71841
SSD,2019,11.8537
145,2019,4.20245
AMR,2019,0.1725
143,2019,0.4091
SEAR,2019,0.04575
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.29441
21,2019,0.00014
UNSDG_WESTERNASIANORTHERNAFR,2019,0.01554
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,5.94423
SVK,2019,2.4033
AFR,2019,0.20251
UNSDG_LAC,2019,0.1408
UNSDG_WESTERNASIANORTHERNAFR,2019,0.9104
AFR,2019,0.4405
UNSDG_WESTERNASIANORTHERNAFR,2019,2.47559
LUX,2019,1.6929
202,2019,0.06352
UNSDG_LAC,2019,0.00803
21,2019,0.01087
CAF,2019,0.10676
UNSDG_AUSTRALIANEWZEALAND,2019,0.02249
145,2019,2.80033
SEAR,2019,3.34724
NAM,2019,0.10373
LAO,2019,37.46654
GHA,2019,2.2667
IRQ,2019,0.87737
WPR,2019,24.51575
AFR,2019,0.05652
LCA,2019,26.2478
PAN,2019,19.22687
UNSDG_AUSTRALIANEWZEALAND,2019,0.21689
AMR,2019,0.25514
AMR,2019,0.80058
UNSDG_WESTERNASIANORTHERNAFR,2019,0.03301
30,2019,0.61901
MNG,2019,24.39905
ISR,2019,3.35897
WB_HI,2019,0.0244
LAO,2019,2.20124
143,2019,0.04068
UNSDG_CENTRALASIASOUTHERNASIA,2019,2.87434
UNSDG_WESTERNASIANORTHERNAFR,2019,1.60185
VUT,2019,5.93501
30,2019,3.05533
GLOBAL,2019,0.41742
UNSDG_SUBSAHARANAFRICA,2019,0.23197
150,2019,0.54388
SEN,2019,5.58458
UNSDG_WESTERNASIANORTHERNAFR,2019,0.11376
WPR,2019,1.15398
GLOBAL,2019,1.61349
EGY,2019,1.75199
9,2019,0.16059
MEX,2019,28.75439
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.45916
35,2019,0.01658
UNSDG_EUROPENORTHERNAMR,2019,0.15436
WB_LIMI,2019,0.65552
LKA,2019,44.63716
145,2019,0.5335
LBY,2019,2.58138
30,2019,0.30076
KGZ,2019,2.25032
UNSDG_LAC,2019,1.09013
UNSDG_LAC,2019,0.01831
30,2019,0.00691
GNQ,2019,3.48889
WB_HI,2019,0.04714
COG,2019,24.82885
150,2019,0.00295
GLOBAL,2019,0.00335
SYC,2019,3.28363
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.01007
AFR,2019,0.02846
UNSDG_AUSTRALIANEWZEALAND,2019,0.13369
IND,2019,15.04351
UNSDG_OCEANIAexAUSNZL,2019,8e-05
145,2019,0.10106
UNSDG_CENTRALASIASOUTHERNASIA,2019,68.11637
DZA,2019,7.40494
SDN,2019,21.08196
CAN,2019,14.18985
30,2019,87.63197
LSO,2019,6.42484
GAB,2019,8.14354
WB_HI,2019,0.00145
AFR,2019,0.01229
IND,2019,1.67851
WB_LIMI,2019,0.3579
UNSDG_AUSTRALIANEWZEALAND,2019,0.00042
URY,2019,17.97874
UNSDG_EUROPENORTHERNAMR,2019,9.64826
AMR,2019,0.28967
202,2019,0.12756
UNSDG_OCEANIAexAUSNZL,2019,0.1611
UNSDG_WESTERNASIANORTHERNAFR,2019,1.00141
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.04792
AFR,2019,0.01201
EGY,2019,7.57428
UNSDG_WESTERNASIANORTHERNAFR,2019,1.50568
AFR,2019,0.30064
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.91574
143,2019,13.14461
419,2019,4.73013
KWT,2019,2.89351
WB_HI,2019,0.4926
LUX,2019,2.73198
AFR,2019,0.3153
15,2019,0.24875
35,2019,0.33047
UNSDG_EUROPENORTHERNAMR,2019,0.31679
9,2019,0.23028
BHS,2019,0.93964
PER,2019,1.31918
UNSDG_WESTERNASIANORTHERNAFR,2019,0.05553
URY,2019,16.95496
HUN,2019,103.2683
145,2019,0.05463
SEAR,2019,2.43424
202,2019,1.32234
EUR,2019,0.0339
30,2019,4.61425
WB_LIMI,2019,0.18499
21,2019,0.00918
MLT,2019,53.76576
34,2019,0.1302
MDV,2019,0.49264
CIV,2019,48.91912
34,2019,0.01669
34,2019,0.78868
UNSDG_AUSTRALIANEWZEALAND,2019,0.00015
BOL,2019,16.5988
UNSDG_OCEANIAexAUSNZL,2019,0.50554
DEU,2019,44.5504
150,2019,0.23789
WPR,2019,0.09289
15,2019,0.30266
ERI,2019,17.66362
EMR,2019,0.13404
LCA,2019,0.90747
AMR,2019,0.03838
15,2019,5.04549
UNSDG_AUSTRALIANEWZEALAND,2019,3.22334
SEAR,2019,1.65663
UNSDG_WESTERNASIANORTHERNAFR,2019,0.1756
150,2019,0.01869
35,2019,0.08366
9,2019,0.90426
ZMB,2019,20.219
GLOBAL,2019,0.65405
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.08009
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.89556
USA,2019,28.52762
UNSDG_LAC,2019,0.08283
PHL,2019,17.67932
202,2019,0.00072
419,2019,0.37568
EGY,2019,8.44217
ISL,2019,1.36905
ARG,2019,10.75989
150,2019,0.35931
SEAR,2019,0.04372
SEAR,2019,0.09471
35,2019,0.53074
SAU,2019,2.20362
145,2019,0.10173
CRI,2019,11.93761
EMR,2019,30.90991
EUR,2019,0.13753
30,2019,0.26598
GLOBAL,2019,0.42631
150,2019,41.57104
STP,2019,12.04623
WB_HI,2019,0.15512
LBN,2019,2.36966
EUR,2019,0.1087
WPR,2019,1.67284
145,2019,0.03887
UNSDG_WESTERNASIANORTHERNAFR,2019,0.13453
CPV,2019,19.62037
30,2019,3.40641
MDA,2019,1.30138
ITA,2019,8.95126
UNSDG_EUROPENORTHERNAMR,2019,0.33901
FIN,2019,14.41078
UNSDG_OCEANIAexAUSNZL,2019,2.30361
UNSDG_WESTERNASIANORTHERNAFR,2019,0.64646
SEAR,2019,0.82547
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.63439
EUR,2019,2.67412
WB_LIMI,2019,3.22175
URY,2019,2.13954
KHM,2019,9.71158
202,2019,0.52376
LBN,2019,1.47211
UNSDG_LAC,2019,0.2454
FJI,2019,20.53363
419,2019,0.02698
AMR,2019,0.01719
UNSDG_OCEANIAexAUSNZL,2019,1.38263
QAT,2019,12.52333
LKA,2019,31.55181
GUY,2019,4.32157
21,2019,0.12466
BHS,2019,6.91517
UNSDG_OCEANIAexAUSNZL,2019,0.34785
UNSDG_EUROPENORTHERNAMR,2019,0.08501
ETH,2019,23.75032
30,2019,0.01099
UNSDG_SUBSAHARANAFRICA,2019,0.02789
BHS,2019,0.82329
EMR,2019,0.26622
EUR,2019,0.00412
CZE,2019,8.11592
AMR,2019,0.28525
GBR,2019,16.63585
DEU,2019,53.58461
SEAR,2019,1.81478
30,2019,0.12304
DZA,2019,0.2506
SUR,2019,9.93391
21,2019,0.1017
EUR,2019,0.02904
145,2019,0.58084
LVA,2019,2.66518
ISR,2019,2.08552
MDV,2019,9.45087
LVA,2019,119.39415
CHE,2019,18.57112
GRC,2019,10.32162
UNSDG_SUBSAHARANAFRICA,2019,0.23479
UNSDG_OCEANIAexAUSNZL,2019,0.16512
CAN,2019,1.18343
EUR,2019,0.26174
9,2019,0.05266
LBY,2019,32.86897
WB_HI,2019,0.53228
CHL,2019,29.03633
9,2019,0.06649
MWI,2019,1.15458
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.10493
TON,2019,10.79087
145,2019,0.31577
EMR,2019,0.15775
EMR,2019,0.00982
15,2019,0.11011
GLOBAL,2019,0.61403
CMR,2019,12.33849
CYP,2019,2.6473
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.65024
GUY,2019,49.98148
WPR,2019,0.23847
WB_HI,2019,0.4075
150,2019,0.64139
21,2019,0.08725
EUR,2019,0.01061
35,2019,0.07768
UNSDG_WESTERNASIANORTHERNAFR,2019,1.51163
AUT,2019,2.91301
15,2019,0.09155
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,2.67875
GIN,2019,44.49083
JAM,2019,0.56253
34,2019,0.53873
202,2019,0.1125
35,2019,2.10522
LUX,2019,26.28625
DZA,2019,1.56575
USA,2019,17.45859
UNSDG_EUROPENORTHERNAMR,2019,0.00469
21,2019,0.01536
EGY,2019,75.33436
UNSDG_OCEANIAexAUSNZL,2019,0.05376
EGY,2019,9.09023
SYR,2019,3.66416
SVN,2019,3.74412
30,2019,0.42304
WPR,2019,0.24471
34,2019,0.07989
LUX,2019,2.80879
KGZ,2019,10.44066
EUR,2019,0.07245
21,2019,0.04495
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,5.4573
CAF,2019,9.26554
WPR,2019,0.37557
35,2019,0.22213
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.02652
UZB,2019,1.15956
UNSDG_CENTRALASIASOUTHERNASIA,2019,13.99977
150,2019,61.86735
ROU,2019,107.80303
15,2019,1.64342
EMR,2019,2.11384
LCA,2019,32.24021
EUR,2019,0.41159
UNSDG_LAC,2019,1.20811
SEAR,2019,0.13025
UNSDG_SUBSAHARANAFRICA,2019,0.13511
ISL,2019,0.64776
WPR,2019,0.30877
WPR,2019,0.01717
9,2019,0.11857
150,2019,0.41883
UNSDG_OCEANIAexAUSNZL,2019,0.11754
30,2019,0.02232
BTN,2019,11.31098
DEU,2019,2.28579
UNSDG_AUSTRALIANEWZEALAND,2019,0.34135
EUR,2019,0.05052
34,2019,1.4203
COD,2019,0.16166
BRA,2019,5.09323
VCT,2019,1.64925
AMR,2019,0.41609
145,2019,0.31737
RWA,2019,2.77303
419,2019,13.72237
EMR,2019,1.79775
BHR,2019,24.6772
AFR,2019,0.19289
MDA,2019,81.9656
UNSDG_LAC,2019,0.86674
ZWE,2019,10.09175
UNSDG_OCEANIAexAUSNZL,2019,0.38565
GRD,2019,23.92973
UNSDG_SUBSAHARANAFRICA,2019,8.13373
NIC,2019,2.7579
UNSDG_AUSTRALIANEWZEALAND,2019,0.0581
WB_LIMI,2019,0.05965
GLOBAL,2019,3.33896
TUR,2019,22.61984
PNG,2019,3.0604
WB_HI,2019,0.35038
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.05843
202,2019,0.83796
GNB,2019,6.72476
ARM,2019,73.50849
UNSDG_LAC,2019,0.02123
AFR,2019,7.91818
UNSDG_OCEANIAexAUSNZL,2019,2.01886
EMR,2019,0.07308
143,2019,0.01352
NAM,2019,21.51682
MYS,2019,13.28596
MEX,2019,0.4727
GLOBAL,2019,1.18259
NGA,2019,23.51605
CMR,2019,0.1894
KWT,2019,0.60313
145,2019,3.18601
150,2019,0.27342
ARG,2019,11.36317
UNSDG_WESTERNASIANORTHERNAFR,2019,0.52161
POL,2019,3.73292
419,2019,27.14175
WB_HI,2019,0.00521
LBY,2019,33.40989
202,2019,0.00599
AMR,2019,0.32774
EMR,2019,2.76226
HRV,2019,4.45779
WB_LIMI,2019,0.04989
EMR,2019,0.16309
AFR,2019,0.47061
CIV,2019,1.8004
GLOBAL,2019,0.41988
CHL,2019,1.70472
15,2019,0.14192
AMR,2019,0.44785
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.00384
MWI,2019,7.4651
SEAR,2019,0.68173
ISL,2019,1.0878
GBR,2019,35.89133
UNSDG_OCEANIAexAUSNZL,2019,0.66778
UNSDG_WESTERNASIANORTHERNAFR,2019,0.04908
UNSDG_WESTERNASIANORTHERNAFR,2019,0.29186
SEAR,2019,1.2224
SEAR,2019,13.52791
UNSDG_EUROPENORTHERNAMR,2019,0.71502
UNSDG_SUBSAHARANAFRICA,2019,0.52942
143,2019,0.15117
UNSDG_SUBSAHARANAFRICA,2019,0.1034
143,2019,0.07303
UNSDG_SUBSAHARANAFRICA,2019,7.00671
UNSDG_EUROPENORTHERNAMR,2019,0.07343
UNSDG_OCEANIAexAUSNZL,2019,0.02297
MNE,2019,111.9523
150,2019,0.06938
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,1.21024
35,2019,0.25946
ISR,2019,3.9005
AMR,2019,0.08606
CZE,2019,5.72806
MDV,2019,15.58945
AUS,2019,1.50008
SEAR,2019,0.03088
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.02942
ESP,2019,2.95657
UNSDG_LAC,2019,1.2408
WB_HI,2019,1.26909
UNSDG_OCEANIAexAUSNZL,2019,2.72764
LBR,2019,6.27957
AUT,2019,4.55723
SLB,2019,34.29951
UNSDG_LAC,2019,0.01007
SLV,2019,3.64806
UNSDG_AUSTRALIANEWZEALAND,2019,0.03066
UNSDG_LAC,2019,0.03332
GBR,2019,6.49558
145,2019,0.01705
9,2019,0.01823
AMR,2019,0.18206
UNSDG_OCEANIAexAUSNZL,2019,0.23023
9,2019,0.21086
35,2019,0.90076
150,2019,0.00805
30,2019,0.65751
143,2019,0.01418
FSM,2019,25.55906
BRA,2019,26.07167
SYC,2019,13.79663
GUY,2019,1.8948
KGZ,2019,3.5507
NAM,2019,1.64817
IDN,2019,44.15828
MWI,2019,6.28216
JPN,2019,10.58983
35,2019,0.02272
EGY,2019,4.29097
KGZ,2019,37.26153
EMR,2019,0.15413
BOL,2019,13.77804
VUT,2019,12.93264
150,2019,1.4468
WB_HI,2019,0.32573
EUR,2019,0.11418
34,2019,1.50254
CZE,2019,55.97945
9,2019,1.06579
AMR,2019,1.45513
419,2019,0.01831
35,2019,0.01695
21,2019,0.0043
WB_HI,2019,0.01552
UNSDG_WESTERNASIANORTHERNAFR,2019,0.29733
34,2019,0.14883
SEAR,2019,0.09353
BHS,2019,10.03528
MNG,2019,4.16773
UNSDG_OCEANIAexAUSNZL,2019,14.74662
AMR,2019,4.04472
PNG,2019,4.15199
WB_HI,2019,37.66074
TGO,2019,10.27371
9,2019,0.0531
AMR,2019,2.35801
LTU,2019,3.67641
ESP,2019,5.61164
BHR,2019,2.40945
WPR,2019,1.42909
21,2019,0.00159
UNSDG_WESTERNASIANORTHERNAFR,2019,0.15945
BRA,2019,14.64474
UNSDG_EUROPENORTHERNAMR,2019,0.00099
UNSDG_SUBSAHARANAFRICA,2019,0.36971
WB_LIMI,2019,0.7849
AFR,2019,0.00204
SWZ,2019,11.83241
NZL,2019,1.42598
145,2019,27.8871
UNSDG_OCEANIAexAUSNZL,2019,0.51574
145,2019,1.05676
UNSDG_AUSTRALIANEWZEALAND,2019,0.01976
AMR,2019,0.09804
BWA,2019,0.11379
UNSDG_CENTRALASIASOUTHERNASIA,2019,6.69004
AMR,2019,2.01227
30,2019,1.79702
EMR,2019,1.26583
LKA,2019,52.26547
GLOBAL,2019,26.35464
150,2019,2.61291
34,2019,0.18062
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.50121
MEX,2019,3.81742
TJK,2019,42.21256
UNSDG_WESTERNASIANORTHERNAFR,2019,0.11815
ROU,2019,29.27468
30,2019,0.03562
GAB,2019,5.4955
145,2019,0.12256
34,2019,8.34749
9,2019,0.03443
15,2019,0.00975
UNSDG_AUSTRALIANEWZEALAND,2019,1.53823
35,2019,0.57647
PRK,2019,21.62582
EGY,2019,6.22123
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,11.35594
KOR,2019,6.31236
35,2019,3.05683
AMR,2019,0.14673
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.02896
21,2019,0.47765
143,2019,0.06092
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,15.04672
WPR,2019,0.62017
WB_HI,2019,4.26487
15,2019,0.35216
419,2019,1.2408
30,2019,0.72757
COM,2019,7.47171
HRV,2019,51.86418
35,2019,1.92981
UNSDG_EUROPENORTHERNAMR,2019,0.04471
BOL,2019,51.38049
WB_HI,2019,0.03494
SVK,2019,7.77797
PRT,2019,4.91513
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,1.28963
AFR,2019,0.72752
9,2019,0.8894
SEAR,2019,1.72172
AMR,2019,0.00211
NOR,2019,0.82263
TON,2019,17.77941
419,2019,0.02123
TGO,2019,32.35646
BTN,2019,7.29554
TTO,2019,30.31052
ZMB,2019,4.71549
21,2019,0.14329
30,2019,1.88495
WB_HI,2019,0.0457
TJK,2019,0.6476
34,2019,0.21246
34,2019,0.032
LVA,2019,1.68236
145,2019,1.14654
KIR,2019,35.43193
30,2019,0.00925
PHL,2019,18.39989
JPN,2019,20.37187
TZA,2019,5.07521
UNSDG_OCEANIAexAUSNZL,2019,0.01681
ATG,2019,0.0985
202,2019,0.07598
150,2019,0.16345
202,2019,0.02726
VUT,2019,2.74765
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.86476
UNSDG_OCEANIAexAUSNZL,2019,0.07484
PNG,2019,3.72339
TJK,2019,0.81127
202,2019,0.01896
UNSDG_WESTERNASIANORTHERNAFR,2019,0.32273
TJK,2019,38.57572
145,2019,0.96696
UNSDG_EUROPENORTHERNAMR,2019,2.89282
15,2019,1.28089
143,2019,45.12475
145,2019,0.06756
21,2019,1.36881
AMR,2019,0.14316
34,2019,1.55477
BWA,2019,12.53465
MUS,2019,6.77416
CHE,2019,2.13874
21,2019,0.12236
UNSDG_SUBSAHARANAFRICA,2019,0.83757
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.54119
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,2.0575
UNSDG_WESTERNASIANORTHERNAFR,2019,45.99909
SEAR,2019,0.31916
AFR,2019,1.98002
AMR,2019,0.50287
15,2019,0.04188
150,2019,0.12273
35,2019,1.49821
15,2019,0.00686
EUR,2019,0.26643
GLOBAL,2019,0.04245
UNSDG_SUBSAHARANAFRICA,2019,0.23915
UNSDG_OCEANIAexAUSNZL,2019,1.49931
SEAR,2019,2.36274
URY,2019,1.42308
GLOBAL,2019,0.2261
JOR,2019,9.81169
UNSDG_AUSTRALIANEWZEALAND,2019,0.00114
MDG,2019,8.11341
SEAR,2019,3.11167
UNSDG_LAC,2019,0.22714
SGP,2019,28.8175
UNSDG_WESTERNASIANORTHERNAFR,2019,1.3363
34,2019,0.974
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.08509
UNSDG_EUROPENORTHERNAMR,2019,0.00239
BLZ,2019,9.13585
SLB,2019,17.144
UZB,2019,53.64475
LUX,2019,2.02105
ECU,2019,12.33165
202,2019,0.00222
SWZ,2019,0.0761
WB_LIMI,2019,1.51752
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.01486
35,2019,0.00854
34,2019,1.88463
UNSDG_AUSTRALIANEWZEALAND,2019,1.07696
SSD,2019,5.89391
35,2019,0.08008
BGR,2019,7.05846
BRN,2019,3.14112
SEAR,2019,0.06109
MEX,2019,20.54944
URY,2019,3.28305
143,2019,0.01051
MDG,2019,24.75142
30,2019,5.73503
SRB,2019,51.80621
143,2019,0.02396
30,2019,0.04773
30,2019,0.0169
WB_HI,2019,0.6764
21,2019,0.01873
GLOBAL,2019,6.59729
9,2019,0.01342
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.29849
35,2019,0.1149
GMB,2019,11.75918
AFR,2019,0.94274
UNSDG_LAC,2019,0.04769
15,2019,0.01748
JPN,2019,1.78883
EMR,2019,0.0398
35,2019,1.40498
145,2019,0.66761
MKD,2019,43.44768
EUR,2019,2.28763
WPR,2019,0.02895
UNSDG_WESTERNASIANORTHERNAFR,2019,0.96465
BDI,2019,30.10265
WPR,2019,1.80161
AMR,2019,0.04084
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.22565
35,2019,44.14209
AMR,2019,0.03017
SEAR,2019,0.32678
UKR,2019,2.12315
TZA,2019,0.01878
UNSDG_OCEANIAexAUSNZL,2019,0.05098
GEO,2019,37.61671
BHR,2019,1.90068
150,2019,0.00916
145,2019,0.19541
KIR,2019,6.75296
FIN,2019,0.54252
VCT,2019,0.28572
