Country,Year,MortalityRate_per_100k
EST,2018,0.206
SEN,2010,27.741
WSM,2018,0.978
DZA,2016,2.015
OMN,2017,4.717
ARE,2015,14.761
QAT,2014,11.784
URY,2019,1.005
GHA,2016,18.912
SVK,2016,40.183
YEM,2015,94.787
NAM,2011,47.644
FRA,2019,13.39
AZE,2018,3.798
BGR,2015,20.393
AMR,2011,33.535
SVN,2013,1.228
LVA,2015,9.127
STP,2019,81.981
BFA,2011,16.045
ERI,2010,26.144
USA,2014,1.237
SUR,2019,4.104
GMB,2015,39.06
COL,2010,19.309
AGO,2017,3.993
TON,2014,0.914
KHM,2015,60.096
WSM,2015,0.594
BLZ,2019,0.516
GEO,2011,66.061
LVA,2017,8.488
LSO,2012,30.096
GMB,2019,4.221
SOM,2019,0.255
ITA,2018,2.267
KWT,2015,6.979
LSO,2010,106.963
FJI,2013,5.48
LTU,2013,49.733
AMR,2018,3.722
DNK,2015,1.868
LBN,2011,34.597
RUS,2019,0.424
IDN,2015,51.773
MDV,2017,0.374
USA,2011,1.023
CIV,2019,5.188
TZA,2019,18.276
VEN,2012,3.365
MRT,2014,66.134
BHS,2017,6.342
ZAF,2012,11.602
LCA,2014,8.874
BGR,2016,2.244
NZL,2015,11.531
TUR,2018,1.15
GTM,2012,16.346
HND,2012,14.396
CHL,2013,2.911
EST,2010,42.594
DEU,2019,1.376
GBR,2013,22.883
TTO,2019,13.301
MMR,2017,17.584
ESP,2011,0.842
SSD,2013,0.403
STP,2017,0.987
SEAR,2017,20.36
ITA,2011,4.684
SLB,2011,23.485
HUN,2011,7.169
AGO,2010,4.705
UZB,2011,125.612
DJI,2016,15.086
SSD,2015,2.724
SEN,2011,4.836
IRQ,2011,22.931
TLS,2016,22.46
LBN,2017,4.132
DOM,2012,25.866
NAM,2012,33.867
ARE,2011,1.129
AMR,2017,4.585
ETH,2010,19.486
BGD,2013,19.541
HND,2014,53.913
GAB,2017,0.849
CYP,2014,8.853
TUR,2012,33.071
CIV,2011,21.735
ARE,2012,12.573
MDA,2016,13.692
COG,2014,0.296
MLI,2017,8.318
CRI,2016,0.623
BRB,2017,0.69
AZE,2016,24.352
IRQ,2015,1.163
PNG,2011,21.214
DEU,2010,12.608
BLZ,2013,1.271
VCT,2015,0.208
PAK,2013,2.716
AGO,2014,61.493
ISL,2015,0.49
LVA,2014,0.245
ALB,2010,2.544
HND,2013,6.235
LAO,2013,33.391
MNG,2017,92.984
DJI,2015,15.125
LTU,2010,78.472
GAB,2019,1.378
ERI,2019,78.903
BEN,2016,31.03
GEO,2016,30.094
PER,2013,10.181
ROU,2017,24.447
NGA,2010,19.884
ARM,2016,6.111
QAT,2019,75.291
TZA,2010,11.632
LAO,2011,24.508
WSM,2013,0.965
SLB,2018,5.159
NAM,2010,9.542
AUT,2014,25.327
MYS,2013,62.621
KHM,2017,0.742
BTN,2011,0.878
MOZ,2011,6.296
SYR,2011,80.364
BHR,2018,1.621
NER,2019,8.516
SLB,2011,6.465
AZE,2016,3.396
GTM,2017,6.578
GRC,2010,5.124
ITA,2017,3.102
MNG,2010,49.093
HUN,2014,2.599
SYC,2018,2.138
LBR,2017,2.891
GEO,2015,4.636
ARG,2010,5.542
HND,2014,9.498
SRB,2016,60.489
MOZ,2016,3.252
CPV,2019,23.997
DEU,2011,15.305
PAK,2014,30.208
ZWE,2017,14.553
ALB,2012,1.796
BWA,2010,18.617
MLT,2011,24.995
MNE,2011,74.322
FJI,2012,2.558
RUS,2019,20.602
GNQ,2015,21.454
CYP,2016,0.757
LVA,2014,49.847
TTO,2015,5.803
PRK,2018,8.05
AUT,2018,1.773
ATG,2012,0.798
SWZ,2014,55.86
LBY,2017,1.633
CHN,2010,10.505
SVN,2018,0.845
IND,2019,70.245
ECU,2013,2.834
ESP,2012,7.858
BWA,2019,12.246
SUR,2011,0.788
ARG,2013,0.71
CHE,2016,0.881
MDA,2014,5.627
OMN,2010,6.084
MKD,2018,2.786
VUT,2013,4.301
CHE,2012,1.138
GRD,2018,4.205
NOR,2015,4.766
ZAF,2019,12.461
YEM,2019,6.073
KOR,2019,4.705
MLI,2014,19.378
ZWE,2017,2.168
KIR,2016,19.228
PRK,2012,110.647
LBN,2015,4.448
KEN,2019,10.619
YEM,2015,21.783
IRN,2014,9.077
GNB,2017,0.198
ETH,2019,10.64
UKR,2015,2.834
MNE,2011,2.426
SWE,2012,1.752
SWZ,2016,0.19
SOM,2010,28.748
MWI,2016,12.921
NOR,2015,0.971
IRL,2016,1.615
GMB,2018,7.523
SUR,2014,10.979
SRB,2016,2.825
MUS,2014,14.156
DZA,2010,9.781
PER,2016,1.462
KAZ,2011,3.6
SOM,2016,0.264
LBR,2014,69.917
CYP,2018,0.514
SVN,2016,22.82
DOM,2019,31.771
BEL,2014,13.378
CZE,2010,26.754
DJI,2018,69.39
GIN,2013,103.336
NPL,2017,29.078
CAF,2015,35.478
PHL,2013,30.439
KIR,2018,21.728
WPR,2010,23.65
HUN,2018,42.27
CPV,2015,1.807
SEAR,2012,22.573
GNB,2015,29.603
EGY,2018,124.517
BTN,2015,27.246
NLD,2012,2.679
SWZ,2013,30.56
WPR,2017,10.565
AMR,2013,14.218
KIR,2013,1.698
GNB,2012,6.178
JAM,2019,2.444
GBR,2014,2.311
VNM,2013,6.196
COM,2014,1.858
KWT,2010,8.283
IRQ,2017,5.066
ISR,2014,1.642
SLE,2014,4.541
VCT,2011,0.152
COM,2010,45.664
EUR,2016,7.511
TZA,2010,2.076
SWZ,2017,5.43
PAN,2015,24.635
IRN,2017,46.222
CZE,2018,1.26
ITA,2011,16.049
PNG,2019,37.781
COL,2011,2.889
CAN,2018,8.243
SEN,2018,27.1
LVA,2010,30.987
GBR,2014,2.262
PRY,2015,3.605
PNG,2013,6.436
BGD,2013,25.754
GAB,2018,68.836
GMB,2018,4.273
URY,2014,0.496
PAN,2017,4.303
NPL,2012,9.711
CRI,2017,2.187
TUN,2019,29.97
CHE,2018,1.135
GTM,2012,6.559
MEX,2018,3.155
BFA,2014,0.434
HRV,2010,38.449
LTU,2019,1.252
CMR,2016,52.738
BOL,2015,56.587
BRB,2013,1.057
CHE,2018,0.705
PAK,2012,31.383
YEM,2011,11.633
DOM,2015,6.016
BDI,2014,18.96
DEU,2010,1.093
MEX,2016,16.041
LBR,2017,22.246
ISL,2011,1.104
BHS,2014,0.956
COL,2019,0.621
CIV,2011,0.679
MNE,2015,27.336
GIN,2017,39.356
SDN,2016,0.229
LSO,2018,23.856
STP,2017,15.547
CMR,2015,54.071
QAT,2011,13.457
KEN,2010,13.813
TZA,2010,0.068
ARE,2017,52.796
SRB,2019,19.663
LSO,2014,31.913
JAM,2012,1.495
DNK,2018,2.516
LKA,2019,4.618
TJK,2012,14.965
CMR,2010,62.916
TGO,2010,47.871
CMR,2018,22.183
AGO,2016,20.894
SWZ,2011,22.534
VUT,2011,70.052
MNG,2013,5.636
BIH,2014,34.046
RWA,2017,20.344
MNE,2015,1.914
TCD,2010,4.683
AFG,2015,37.008
COG,2015,16.206
HUN,2010,0.996
BFA,2015,46.604
UGA,2018,0.428
VCT,2017,26.796
ESP,2017,4.528
KHM,2017,58.559
CAN,2016,10.501
ATG,2017,21.871
PNG,2014,8.589
GMB,2017,38.873
NOR,2012,10.479
WPR,2011,20.492
ETH,2011,4.264
USA,2015,20.375
HRV,2010,1.288
PAN,2017,2.409
GBR,2012,2.67
PRT,2015,2.713
CHE,2018,0.804
CIV,2015,0.478
BLR,2010,2.058
GLOBAL,2015,7.247
GUY,2018,14.203
RWA,2014,9.173
RWA,2011,69.164
PER,2010,14.079
POL,2019,4.311
SVN,2013,5.221
BOL,2010,57.907
SLB,2012,2.302
GHA,2016,10.958
CAN,2011,1.287
ESP,2016,1.765
IDN,2012,1.101
CHN,2016,22.846
ZMB,2018,18.362
GIN,2013,34.101
COL,2012,15.81
LKA,2018,49.124
COM,2016,51.177
CUB,2010,19.046
BDI,2018,0.342
TUR,2014,7.613
BLZ,2011,19.636
CHE,2011,15.614
ERI,2019,38.735
MLI,2011,25.252
MNG,2019,31.136
LAO,2015,0.964
MRT,2015,60.444
ZMB,2019,4.703
LTU,2014,6.647
ARG,2010,4.497
TTO,2016,11.175
GHA,2011,32.956
URY,2018,1.652
CIV,2015,76.558
YEM,2015,66.669
FSM,2010,4.548
SRB,2014,52.684
CMR,2016,9.801
MLT,2012,2.17
MUS,2015,23.897
BHR,2014,6.204
GEO,2013,29.412
MUS,2016,0.171
CIV,2019,105.337
PAK,2016,26.675
KWT,2019,35.008
CAN,2012,0.655
MDV,2017,19.492
SEN,2016,0.404
THA,2010,1.784
NZL,2019,1.406
ESP,2010,0.768
CHL,2012,7.016
LCA,2018,21.013
COM,2010,11.935
HRV,2018,1.178
PAN,2016,4.066
ECU,2016,0.466
SWZ,2013,25.849
BDI,2015,6.664
TZA,2018,9.965
AFG,2015,11.136
FJI,2011,2.558
MNE,2015,27.532
SRB,2016,3.118
TTO,2015,15.808
TUN,2017,30.402
ESP,2017,0.978
AUS,2012,0.728
SEAR,2011,83.734
JAM,2018,0.574
CAF,2012,26.3
TLS,2010,63.045
YEM,2015,21.541
MDA,2012,82.092
QAT,2013,3.126
LCA,2016,2.264
UKR,2011,114.234
MDG,2012,56.51
LVA,2017,55.323
CHN,2011,67.285
PRK,2013,26.069
NER,2012,50.246
GEO,2011,4.191
MAR,2011,1.02
TCD,2016,30.291
IRL,2012,2.173
GMB,2011,35.886
GEO,2010,26.128
ERI,2013,8.125
AFG,2012,2.531
LBR,2010,27.032
GNQ,2018,3.725
CHE,2011,1.338
BWA,2018,47.674
NLD,2019,8.427
BRN,2015,1.387
SVK,2011,33.851
KWT,2011,6.776
BHR,2010,10.114
KEN,2013,28.606
KWT,2018,22.422
SLB,2017,6.441
GLOBAL,2011,13.674
ZWE,2011,24.467
CRI,2015,2.491
ARM,2013,103.924
GRC,2014,2.446
NGA,2015,3.928
IND,2010,1.441
NLD,2017,2.474
ZMB,2019,0.332
CHE,2011,10.13
AUS,2012,1.058
GUY,2012,0.331
CRI,2019,2.769
CRI,2010,10.267
EST,2013,16.26
GIN,2019,30.211
ARE,2019,13.99
BTN,2012,16.089
SYC,2018,3.926
IRL,2015,10.289
FSM,2014,3.919
SOM,2016,29.994
BFA,2016,43.363
FRA,2013,0.838
KEN,2017,11.372
KIR,2013,0.504
NAM,2012,12.828
NER,2014,109.995
YEM,2013,4.621
DEU,2019,5.695
MDA,2018,1.19
LBN,2015,4.299
PNG,2016,44.214
TUN,2012,57.326
CIV,2016,37.259
KHM,2010,2.075
JOR,2012,34.718
THA,2011,10.863
CZE,2018,2.885
MDA,2012,12.906
CPV,2010,44.031
SWE,2011,0.955
BOL,2011,10.759
UKR,2010,16.279
JPN,2018,8.91
ZAF,2012,1.761
BRB,2014,19.655
THA,2018,13.034
RWA,2013,17.153
VCT,2017,0.271
IDN,2017,49.462
EGY,2017,2.711
HND,2012,53.575
FIN,2010,0.879
SEN,2012,6.796
SLB,2010,0.353
LKA,2019,3.161
GTM,2019,20.713
EMR,2018,9.874
ISL,2019,0.942
VUT,2013,45.347
CUB,2019,5.021
MWI,2011,3.452
EMR,2011,12.509
TLS,2015,53.756
GRD,2010,9.345
BRN,2011,2.087
HRV,2018,1.38
GUY,2013,50.265
SVK,2019,19.675
GBR,2017,1.988
ERI,2014,17.32
PRK,2019,29.258
LKA,2013,34.169
ROU,2018,3.563
BDI,2011,0.228
ATG,2017,5.074
SRB,2018,13.581
HND,2011,0.491
TLS,2013,5.766
TON,2010,23.282
VEN,2017,2.632
FRA,2015,8.726
BWA,2018,4.12
MMR,2012,29.531
PNG,2010,0.424
CAN,2019,0.434
RWA,2019,16.656
CHL,2015,2.87
RWA,2018,0.62
VNM,2014,7.313
LUX,2012,2.33
GNQ,2018,5.604
SLV,2012,36.819
MUS,2013,28.263
KHM,2019,2.671
BTN,2018,6.853
SLE,2011,4.643
LCA,2018,16.04
ITA,2012,0.814
SLB,2012,11.888
LCA,2019,2.139
PHL,2013,0.841
KOR,2011,3.841
JPN,2014,2.358
PRT,2018,2.519
CHL,2019,23.089
URY,2011,4.42
NAM,2018,9.478
ZMB,2010,21.164
SEAR,2018,21.167
GHA,2014,97.959
CUB,2018,3.007
SSD,2012,15.823
CAN,2017,1.038
LCA,2011,1.23
SYR,2011,2.241
PRT,2011,1.72
MMR,2016,13.253
IRQ,2013,77.277
URY,2018,0.983
STP,2019,19.084
HTI,2019,27.966
GNQ,2018,21.682
DEU,2018,1.181
TKM,2019,4.005
LKA,2012,4.141
NLD,2017,2.098
NOR,2017,0.453
KWT,2012,9.167
ROU,2014,12.294
NGA,2010,88.889
LBY,2018,40.77
PRK,2018,88.522
TTO,2016,0.268
KIR,2015,28.153
GNQ,2013,19.6
NGA,2013,89.234
CHE,2019,1.246
SLV,2013,3.673
LTU,2012,6.817
IRL,2016,1.217
COD,2015,15.267
SYC,2010,10.07
KGZ,2017,2.927
AMR,2019,1.77
BIH,2014,2.2
ISR,2016,11.383
BOL,2016,0.993
MRT,2014,3.696
NGA,2015,27.579
FIN,2015,13.219
MAR,2015,40.317
TKM,2019,73.53
AMR,2019,3.252
SEAR,2011,68.72
IRN,2018,4.6
OMN,2010,21.405
UKR,2016,0.344
SVK,2014,40.449
BHS,2014,8.245
GNB,2010,3.899
DZA,2011,1.438
PAK,2014,27.702
BIH,2018,1.503
IDN,2011,1.034
LSO,2014,0.158
PRT,2018,0.487
PER,2013,1.589
DJI,2019,3.971
LBR,2014,2.992
BHR,2017,6.906
HUN,2018,33.012
ALB,2013,49.145
POL,2015,4.882
PAK,2014,15.604
HRV,2012,1.403
NGA,2013,19.362
MLT,2015,0.546
WSM,2016,0.956
VEN,2013,31.217
VEN,2010,31.19
GIN,2014,34.298
KGZ,2016,59.684
QAT,2016,4.383
LVA,2014,3.72
COL,2018,3.075
POL,2014,51.119
ERI,2018,25.098
GEO,2016,18.485
SYR,2017,10.628
BLZ,2010,3.107
SEN,2017,0.219
KAZ,2016,3.488
MNG,2013,102.554
CPV,2017,47.143
ARM,2019,6.529
TCD,2015,33.876
BEL,2013,1.948
MWI,2014,23.877
LUX,2014,1.219
MLT,2013,2.432
SUR,2019,1.663
NER,2015,41.963
BDI,2016,87.255
ECU,2018,4.598
NPL,2015,11.941
SLE,2016,0.234
CZE,2013,33.839
MLT,2016,2.028
FSM,2012,4.969
BEN,2015,85.527
IDN,2012,3.861
SLE,2013,22.778
GLOBAL,2012,22.514
BRA,2019,2.707
ISR,2012,2.86
PAK,2013,12.159
SLB,2018,8.147
FJI,2011,1.234
GAB,2013,55.358
TCD,2010,113.258
KGZ,2010,6.952
BGR,2012,4.914
FIN,2010,0.818
BRB,2017,20.955
ARM,2015,4.412
IRQ,2019,1.72
MNG,2015,1.286
NER,2017,36.204
MKD,2010,1.615
SRB,2015,1.721
FRA,2012,2.512
AGO,2010,18.912
SVK,2018,1.478
TON,2019,14.547
IND,2019,12.702
GRC,2012,0.964
MYS,2015,10.406
SEAR,2015,33.714
PHL,2012,87.335
ARM,2010,84.084
WPR,2014,16.467
MNE,2012,2.063
NPL,2010,75.471
EMR,2012,5.722
CYP,2016,2.574
LBY,2010,32.483
MKD,2019,1.225
ZAF,2013,55.484
LAO,2018,12.162
BWA,2014,50.415
GUY,2019,4.878
LUX,2017,10.233
ISR,2017,1.438
PHL,2017,38.784
LVA,2016,12.079
EMR,2015,0.64
TJK,2012,187.167
BFA,2017,90.945
IRN,2010,62.16
LKA,2011,31.876
SGP,2015,26.537
MLT,2019,2.506
HND,2019,4.362
SEAR,2016,14.108
ERI,2012,86.473
TJK,2015,0.868
DJI,2013,16.555
PNG,2014,3.6
SWZ,2019,18.645
PRT,2012,1.066
LBN,2019,32.207
USA,2013,1.024
CYP,2017,0.622
SLB,2014,8.844
MEX,2016,3.419
SYR,2010,11.851
LBY,2011,4.38
VUT,2014,36.664
HRV,2011,4.438
VNM,2015,12.193
COD,2011,40.417
GAB,2011,50.431
AGO,2011,24.961
COL,2015,31.911
MYS,2014,69.008
DEU,2017,11.89
MNG,2014,49.541
TKM,2013,0.57
CRI,2011,0.582
NER,2017,7.097
TUN,2016,3.672
POL,2018,3.518
LVA,2013,35.771
ESP,2012,2.129
LBY,2011,1.801
SOM,2016,52.612
LBY,2015,51.998
BGR,2019,4.495
SYR,2013,1.061
MAR,2011,2.185
SVK,2018,17.571
BEL,2011,29.42
LUX,2010,15.008
SRB,2019,1.563
BDI,2013,92.722
COG,2014,29.785
BLR,2014,1.44
KEN,2010,0.237
BWA,2012,26.263
HUN,2015,2.553
NOR,2019,0.49
FSM,2019,5.293
BGD,2015,23.042
WSM,2018,30.828
TZA,2013,44.901
POL,2016,3.853
MMR,2012,98.108
GUY,2010,1.966
BGD,2016,7.637
FSM,2010,4.061
SOM,2018,17.221
SLV,2012,32.115
JOR,2013,33.87
SVK,2018,4.224
MWI,2015,15.251
STP,2015,12.745
MAR,2017,10.15
CYP,2019,0.521
SVK,2014,3.576
SEAR,2014,23.445
TJK,2019,7.236
MLT,2017,2.046
PER,2016,10.531
BGD,2010,0.836
TGO,2017,5.732
LKA,2012,4.529
BFA,2013,0.193
UZB,2016,17.837
SRB,2014,7.504
WSM,2017,0.967
UZB,2012,124.015
ARM,2019,5.066
ISR,2012,1.396
ERI,2017,7.721
WPR,2010,19.715
SLE,2011,0.198
ETH,2013,2.717
COG,2010,0.177
MOZ,2012,32.439
PAK,2011,1.597
BEN,2014,21.675
NGA,2016,18.569
GRD,2016,1.006
BLZ,2015,3.343
VCT,2012,0.317
USA,2010,19.219
TKM,2018,19.564
USA,2015,1.69
GAB,2013,10.509
IRQ,2012,5.628
EST,2010,2.97
BGD,2016,7.548
FJI,2010,0.116
COM,2014,10.973
COL,2013,2.817
JPN,2016,19.449
BIH,2019,2.716
SLE,2013,104.164
SVK,2014,25.516
PER,2017,1.395
AUS,2012,1.505
CUB,2017,27.684
GNQ,2012,62.404
BEL,2016,12.838
FJI,2018,26.535
BOL,2014,11.177
BGD,2017,24.067
IRL,2014,1.935
VUT,2019,43.724
KAZ,2010,9.817
LBY,2019,53.988
GNQ,2016,0.571
GLOBAL,2011,1.556
ARE,2013,13.204
CHL,2012,1.394
AFG,2014,21.54
TZA,2012,17.286
BGR,2012,0.971
HTI,2015,55.66
ESP,2012,0.659
SLV,2014,11.882
MDG,2017,0.082
MDV,2019,0.771
MLI,2018,18.63
NZL,2017,7.497
MWI,2012,12.619
IRL,2018,13.488
ESP,2011,2.82
FSM,2019,25.395
GLOBAL,2016,12.043
SLV,2012,4.135
IND,2018,12.318
BFA,2013,0.413
CIV,2011,53.098
CHE,2017,1.153
GRD,2010,0.615
LUX,2014,1.742
DEU,2015,2.447
BRB,2015,5.073
NAM,2015,11.581
SEN,2016,0.212
MNE,2019,1.286
IND,2019,45.93
UZB,2010,29.353
EUR,2017,48.867
UKR,2012,81.188
MKD,2014,1.51
PAN,2013,4.131
BRA,2016,12.885
GEO,2015,0.397
HRV,2013,1.38
EGY,2017,7.335
MWI,2017,9.937
MLI,2014,0.559
MDA,2019,8.606
EGY,2018,104.716
SOM,2010,73.104
GEO,2012,70.734
SWZ,2018,10.954
COL,2012,3.343
COD,2013,80.747
TUR,2013,2.961
BWA,2017,13.261
BRB,2011,4.56
CAF,2013,0.204
NAM,2011,0.215
NLD,2010,3.497
RUS,2010,47.895
BOL,2019,57.627
PER,2014,9.783
PRY,2013,0.865
EMR,2011,63.457
SGP,2012,8.064
JOR,2017,3.157
SLE,2016,5.625
HRV,2013,2.278
SLB,2013,56.551
PHL,2014,25.223
ETH,2012,17.052
QAT,2016,12.459
PRT,2017,12.841
ERI,2015,7.847
GMB,2014,38.943
SSD,2012,10.395
BRN,2012,3.513
TUN,2010,49.234
TUR,2015,3.09
HTI,2013,0.25
SVK,2010,1.785
CIV,2010,21.93
SLB,2012,23.554
NAM,2017,2.317
LAO,2017,11.338
MDG,2011,0.12
SVK,2019,2.259
MNG,2010,1.302
JAM,2017,2.049
TUR,2018,18.512
MUS,2018,0.262
LBN,2014,48.962
CHE,2012,9.988
ISR,2013,17.51
COD,2014,22.085
FRA,2018,14.316
HUN,2012,5.257
ARE,2018,14.48
NZL,2015,0.623
MAR,2011,3.458
ZAF,2013,4.723
ATG,2010,0.154
BHS,2013,11.231
MLI,2014,21.17
IRL,2016,9.052
HUN,2011,3.553
ATG,2016,1.353
SYC,2018,12.15
BOL,2013,10.857
EUR,2014,3.323
CMR,2011,0.4
YEM,2013,124.572
MWI,2014,0.215
SEAR,2010,19.064
SVK,2010,5.254
BLR,2015,60.105
AFG,2015,2.477
LUX,2018,10.527
DZA,2011,9.978
GIN,2012,45.28
MDG,2013,0.118
BRB,2012,4.786
VUT,2014,44.868
UZB,2016,0.772
MKD,2018,39.56
MRT,2014,63.322
LBN,2018,1.441
LBR,2013,3.172
LKA,2011,2.946
NIC,2013,24.642
VCT,2011,18.588
SLB,2019,7.844
EMR,2019,90.432
MLI,2019,20.725
BHS,2014,1.135
MKD,2019,1.453
SWE,2014,0.388
GTM,2011,7.106
AGO,2013,4.421
CAN,2014,1.121
PHL,2012,6.808
CAN,2011,7.756
KWT,2016,2.104
TUR,2015,33.217
PRT,2010,1.721
GHA,2018,0.27
EUR,2018,2.242
LVA,2013,38.27
SEAR,2013,1.712
SOM,2011,7.245
CHE,2014,1.049
GRD,2012,16.066
NLD,2012,1.954
MNE,2014,68.833
EUR,2010,40.381
BTN,2017,58.091
NZL,2016,5.177
SYC,2018,42.719
NPL,2014,16.505
ARM,2016,5.191
ISR,2017,11.472
MRT,2013,2.844
SLV,2013,3.478
ECU,2014,2.168
MRT,2012,62.706
SWZ,2012,22.363
VEN,2017,21.882
PRY,2019,18.835
IND,2014,111.522
OMN,2012,101.145
ALB,2014,41.487
ZAF,2019,0.901
LCA,2018,0.6
ATG,2017,19.282
ZMB,2017,18.687
GAB,2010,13.307
BGR,2014,35.28
DEU,2013,1.039
ZMB,2012,61.211
MDG,2016,28.495
PHL,2011,105.768
HND,2011,0.774
SYC,2011,43.073
KOR,2015,5.368
MUS,2016,22.172
DZA,2017,1.15
DJI,2017,1.934
VUT,2012,70.008
SEN,2016,3.4
TUN,2013,46.828
MYS,2013,4.579
BEN,2016,37.335
LUX,2014,8.418
MDV,2018,24.129
COD,2015,75.965
ETH,2012,53.384
DEU,2013,1.59
SOM,2019,23.07
LCA,2015,25.214
EGY,2019,9.026
KEN,2017,27.826
TGO,2010,19.501
STP,2018,7.15
IRL,2014,13.328
ERI,2010,3.737
TUR,2019,3.074
SVK,2014,0.798
UKR,2011,1.567
COM,2017,0.029
ECU,2014,0.615
PER,2019,3.367
AUT,2014,2.461
KAZ,2012,138.576
LKA,2017,3.215
ISL,2013,0.537
PAN,2019,7.496
SLE,2017,0.38
PRY,2019,16.713
KAZ,2017,0.817
SYC,2013,34.376
TLS,2010,8.15
TGO,2018,22.602
EUR,2011,22.9
YEM,2018,21.618
HND,2010,6.808
TUN,2017,9.906
PNG,2019,7.646
MOZ,2013,6.266
COL,2013,18.914
BLZ,2014,1.413
AUT,2015,22.027
MMR,2019,2.609
MWI,2012,71.72
HUN,2010,2.68
LTU,2011,2.066
IRN,2014,3.066
MDV,2018,1.643
EMR,2013,12.417
SEN,2017,15.32
NAM,2012,9.899
MUS,2011,0.241
BRN,2017,23.648
KOR,2017,4.405
GMB,2011,8.049
IRL,2016,11.772
BLR,2010,111.362
RUS,2017,0.689
GUY,2014,51.121
MEX,2019,15.097
SLE,2017,22.416
ZAF,2016,11.211
CUB,2016,5.435
AMR,2011,2.289
VEN,2013,6.577
ERI,2017,23.947
SLB,2017,8.334
MDV,2011,5.319
SOM,2014,2.664
GTM,2015,24.461
FJI,2013,5.551
BRA,2018,1.665
GRC,2012,34.702
RWA,2015,4.468
ALB,2017,32.033
SGP,2015,8.975
TZA,2013,34.537
SEN,2016,21.117
LVA,2016,0.694
SGP,2016,2.385
LKA,2017,23.514
NZL,2017,13.706
PRK,2013,27.509
CAF,2013,11.932
OMN,2015,6.055
BGR,2016,44.447
GAB,2017,10.803
NER,2011,105.378
BDI,2018,20.171
TCD,2011,21.209
VUT,2019,12.598
GUY,2012,2.898
LBY,2019,3.703
KEN,2016,0.172
SAU,2016,0.481
CHN,2019,25.275
LBN,2014,81.596
ITA,2011,0.853
GEO,2017,21.225
DEU,2014,19.959
GRD,2015,15.919
DEU,2013,18.608
ECU,2019,4.985
AGO,2016,17.457
CMR,2014,95.198
BDI,2014,4.757
SVN,2010,1.857
LUX,2013,11.817
GNQ,2013,57.85
QAT,2016,5.359
BIH,2012,38.447
BTN,2019,21.648
ZAF,2011,13.334
NZL,2018,0.595
TCD,2010,26.945
BLZ,2019,0.777
EMR,2016,53.462
JAM,2010,19.65
GHA,2010,0.263
LBR,2019,22.098
CUB,2017,5.751
BRB,2012,3.092
EST,2014,24.573
AUS,2017,1.158
ATG,2013,4.674
VEN,2019,5.943
KWT,2017,9.796
ESP,2015,0.807
MRT,2013,25.701
EUR,2012,3.319
GLOBAL,2010,4.326
BFA,2012,18.331
LKA,2019,22.443
AUT,2010,0.854
PHL,2019,12.283
BIH,2016,19.402
SYC,2016,17.216
GRD,2013,29.906
NGA,2013,27.57
BDI,2012,22.004
JPN,2015,1.934
SOM,2018,2.69
CUB,2012,14.443
ETH,2015,16.615
PAK,2012,43.523
COG,2010,0.475
KAZ,2017,5.167
AMR,2018,2.669
BGD,2019,7.613
TKM,2019,16.22
ECU,2014,4.208
BWA,2017,0.051
DEU,2013,2.865
PAN,2018,4.181
BRB,2015,0.452
TON,2010,3.246
GHA,2017,0.349
MDG,2018,0.112
TKM,2011,31.974
CHL,2011,3.644
HTI,2014,29.148
AFR,2018,20.79
PAN,2019,4.01
FRA,2017,1.416
BGR,2017,46.723
RUS,2017,28.795
SEAR,2018,16.734
MYS,2018,0.739
CPV,2014,11.847
HND,2015,36.632
SDN,2013,67.488
ECU,2013,16.001
STP,2017,84.195
FIN,2017,0.093
ERI,2012,8.418
BGR,2010,62.651
KHM,2017,2.579
BFA,2016,36.748
HND,2016,3.988
SYC,2016,6.38
LVA,2010,62.874
LBY,2010,1.877
POL,2014,1.643
TUN,2011,39.239
MAR,2017,3.219
TCD,2015,22.745
THA,2019,6.634
MDA,2019,0.338
SGP,2011,28.988
NOR,2011,9.023
SRB,2012,7.852
UKR,2019,0.526
IRN,2013,4.05
GNQ,2014,4.499
VNM,2012,0.962
SLE,2012,0.564
POL,2017,4.564
RWA,2013,0.574
CAN,2015,1.091
BIH,2010,1.654
MNE,2019,1.682
CMR,2013,29.465
SYC,2013,9.541
BFA,2016,0.479
SWZ,2011,36.233
SLE,2015,41.59
BWA,2016,15.069
CPV,2015,23.966
EMR,2013,17.785
IND,2016,12.506
MLI,2014,73.1
LBR,2013,68.964
DZA,2013,9.494
KAZ,2019,6.615
AGO,2016,3.577
VCT,2016,0.36
HUN,2011,2.813
MOZ,2010,99.999
ESP,2019,1.592
OMN,2019,3.059
SLB,2016,7.671
FRA,2011,1.988
SDN,2016,80.596
FIN,2016,9.111
KWT,2011,7.5
FIN,2018,0.157
SOM,2013,54.844
ARM,2013,53.59
ECU,2012,5.856
COM,2011,1.883
LBR,2012,3.792
UGA,2018,13.862
GNQ,2014,0.737
BFA,2010,16.454
CZE,2017,3.904
SLE,2019,0.24
TGO,2011,3.996
DJI,2010,14.353
ALB,2016,17.474
ARG,2010,4.189
CRI,2018,0.275
AGO,2010,26.175
GUY,2013,12.761
DNK,2014,1.833
CHE,2017,14.656
DZA,2019,8.996
SWZ,2011,114.458
UKR,2015,101.906
STP,2015,25.003
NOR,2017,1.185
DOM,2019,15.687
CHL,2010,3.641
COM,2018,17.276
BOL,2010,5.208
SEN,2011,3.481
